1734,cherrychooch, FULL SPEECH: Rodrigo Duterte at UP Los Ba�os, 11 March 2016https://t.co/YRZW3QE5Wk https://t.co/W15JYZmILB,,,,,,
1735,nishhang, What the hell. https://t.co/UpG2UuLb2w,,,,,,,
1736,vvmeeruh, *cue in angry duterte supporter* oo sa hell ka talaga pupunta dun kayo nababagay mga bastos na up students!!!!!!!!,,,,,,,
1737,kayecalija, Duterte lagi daw,,,,,,,
1738,jrbadet, The other face of the coin of the #Duterte and #UPLB student controversy. https://t.co/w0p7tfHfQX,,,,,,,
1739,biancagacad, Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/loQ08oyRgz,,,,
1740,Sybilgjabien, Lakas ng loob ng estudyanteng nagtanong kay Mayor Duterte, walang masama sa pag tatanong pero mas masasabing edukado ka kung may respeto ka.,,,,,,
1741,romeotoring, The other face of the coin of the #Duterte and #UPLB student controversy. https://t.co/wNlMXmE34Y,,,,,,,
1742,febrofirdaus, ﾓ@ayeemacaraig: Duterte," Cayetano do the """"2:30 dance."""" https://t.co/4sIRnaCTKqﾔ Ayee is back! <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",,,,,,
1743,Noel_Dolor, @desiree2ne1 @twit2millions @RonaldFrio thanks! Mayor Duterte is a man of integrity and our respect for him continues to strengthen,,,,,,,
1744,Applescheers, Nagawa nila kay binay at kay duterte sana wala ng sumunod. Hindi nman debate or fliptop stage ang pinuntahan nila kundi forum.Tangina. lol,,,,,,,
1745,ElijahEstante, this is actually a threat if ever duterte will be the president. magiging malaya pa ba kami sa pag express ng aming prinsipyo?,,,,,,,
1746,jusylfruit, Bakit pag kinastigo si Duterte may umaamok. Pero pag ibang kandidato ung ginagago ok lang? #typicalPinoy,,,,,,,
1747,Ideal_Views, Poe, Duterte top Magdalo, school surveys https://t.co/slOEKcwbzC via @yahoosg,,,,,
1748,itsmeVA5N, Is naguunfriend ng mga FB friends na in favor kay Duterte LOL <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>,,,,,,,
1749,Yellow_Popper, Who's joining the Duterte Ultimate Tournament???? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>,,,,,,,
1750,cherrychooch, https://t.co/EqdBlOsnjgFULL Q&amp;A: Rodrigo Duterte at UP Los Ba�os, 11 March 2016,,,,,,
1751,ElijahEstante," di pa nga naging presidente si duterte pero grabe papatay talaga ng isang estudyante ang mga """"fans"""" nya pag di pala rinerespeto ang pres nla",,,,,,,
1752,bromartin, Black propaganda against Mayor Rodrigo Duterte intensifies; the mayor dismisses this as baseless https://t.co/Bhomiz5mRe,,,,,,,
1753,theskyisbluish, @PanbakerYu Now I remember. Muslim extremists are bombing power line towers. Maybe also because they're dissatisfied. But Duterte can manage,,,,,,,
1754,choyzee, Just ignore those arrogant and unreasonable fanatics. Mute or block. #PHVoteDuterte #Duterte https://t.co/SLeC62fiHe https://t.co/TCuhcMinR3,,,,,,,
1755,yujivincent, UP student: I meant no disrespect for Duterte https://t.co/NEZO4NgMGW,,,,,,,
1756,karlailovino, @triciaaaaaaaa_ Why attack Duterte's values when it's not even the point? That's a diff topic. The way he interrupted is the issue. Oo, may,,,,,,
1757,cherrychooch, FULL Q&amp;A: Rodrigo Duterte at UP Los Ba�os, 11 March 2016https://t.co/EqdBlOsnjg,,,,,,
1758,bethfron, Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/GoNe3BU8X1,,,,
1759,kerenkaru, @xav_miray eto ate miray o https://t.co/tOZhkDeNPO,,,,,,,
1760,JustJoramG, @ensheeran yes i do understand. But a simple sorry will do, para magsitigil na din ang fantards ni Duterte kakabully sa kanya.,,,,,,
1761,HSHTG_BREAKFREE,"Let me enumerate celebrities supporting Mayor Duterte:-Cesar Montano-Robin/Mariel Padilla -Marc Pingris-Freddie Aguilar #PHVoteDuterte
GianusCarolous, Pag ayaw kay Duterte.. Mar, Binay, &amp; Poe agad ang gusto? Hay nako fantards
HumorTechBlog, UPLB Student who ﾓDisrespectedﾔ Duterte Reacted onﾠFacebook https://t.co/rAn1aSWXJi https://t.co/65CtUKGt4n
lorelyn_dumaug, This is what the big player of media industry won't tell you. #Duterte #Cayetano https://t.co/4KCj5AY6Rz
ConceptGrp, Poe and Duterte top Magdalo, school surveys https://t.co/4b2LYsphwZ https://t.co/95rVcsBzEb
theskyisbluish, They're very much involved in the running of the government. Duterte listens to the people's needs, and he will act accordingly.
cprm013113, #Ad: DUTERTE Duterte-Cayetano -  - @RRD_Davao https://t.co/H6jSr4xR3n
leonardo_cinco, Poe, Duterte top Magdalo, school surveys https://t.co/9izpJaUBjF via @yahoosg
tabsuki, mas uunahin pang patayin ni duterte tong mga rabid supporter nya kesa dun kay stephen eh
ayeemacaraig, UP student: I meant no disrespect for Duterte https://t.co/G3yK5Jy0pa via @inquirerdotnet
theskyisbluish, All you think is that Duterte is a dictator. Very much not! Look at Davao City and you'll see people have a voice pretty much.
Pulitika2010, @Lier04 probably not. Bec unlike Duterte, Roxas likes interacting w/ young students and are eager to hear and answer their questions.
TNPAlerts, Grabe :o Maraming kababayan natin ang naglabas ng saloobin dahil sa pambabastos kay Duterte ng isang studyante sa... https://t.co/r4bMXMnIPh
dprincedaniel, Mar Roxas binayaran si Stephen Villena ng 50k para bastusin si Rodrigo Duterte ! Totoo ba talaga to ? Basahin... https://t.co/32ctIVF5Bg
themarcoharder, I wonder what the late, great Raul Roco would have thought of his thuggish fellow San Bedan Duterte.
Fitzger80466537, I added a video to a @YouTube playlist https://t.co/Tu6YGrqbhU Watch: Duterte Para Sa Tunay Na Pagbabago - Freddie Aguilar
cgpanao, Trending si Mayor Duterte #PHVoteDuterte #Duterte2016 #DuterteVisitsUPLB
twit2millions, @DaveTabaniag @GerardTeriote Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/ovMj35wK00
UnisPost, UP student: I meant no disrespect for Duterte - https://t.co/tVL6d1qjpO https://t.co/304Lj9tEJ1
agunias_jhaycee, This explains a lot. People who think they are instant political experts then ask your arrogant mind if you were... https://t.co/HLpYVYaoqt
Femzcredible, See you later, Mayor Duterte! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>
xxr0n, Saying one Hail Mary a day for Duterte. #Duterte2016 #DuterteforPresident #Du30
Duterte24x7, UP student: I meant no disrespect for Duterte | https://t.co/uw0Jvkh5bz #PHVoteDuterte https://t.co/IRMxDZcUiS
YahooPH, Poe and Duterte top Magdalo, school surveys https://t.co/5xZISgvOnT https://t.co/zomQvlFNUP
DaveTabaniag, @GerardTeriote Pero pg si Duterte ang bastos at nagmumura pa, OK lang sa inyo?
itsbatMAI, omg haha the crazy duterte supporters on my feed :((
theskyisbluish, @_MaAkuMa_ @Takawka @tr1pnautic I would think Duterte is better than Marcos. Davao City is not under martial law noh lol. We're free.
JACMeneses, Duterte is gradually becoming the Philippine's Donald Trump. This is funny haahahahaha
in_awe_, @withelights_on Sori may pagka passionate lng talaga most pro-Duterte supporters but gusto lang talaga namin ay yung tunay na pagbabago. <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>
_MaAkuMa_, @theskyisbluish @Takawka @tr1pnautic lol i bet that people will be glad to be under marcos country i.e. ilocos, davao duterte. etc.
iloveMELASONcom, THIS DEFINITELY A FOUL, REALLY DUTERTE SUPPORTERS. HOW MORBID CAN YOU GET? HURTING SOMEONE IS A NO NO!!!! https://t.co/uLgbbNQPYz
tigergoldg, Duterte camp tells Binay to explain
yogeemann, @ayylmaoced 2 of my friends blocked me last night for being an anti-duterte huhu i kent
wackydells, DUTERTE SUPPORTERS: TRUE FB ACCOUNTSROXAS SUPPORTERS: FAKE FB ACCOUNTSWhy??
maineloves04, Bakit duterte?<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> first choice ko si miriam eh <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> weak  na si miriam kea duterte nlang<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
Popoygee, Such a disgrace Mr. Duterte.Wala talagang Plan B :) Miriam Defensor Santiago lang #Miriam2016 #PHVoteSantiago
luckyjustine07, The best tandem ever!Duterte-Robredo2016
ALYmawSaBanga, Nakakafrustrate yung supporters ni Duterte. Huhuhu. Kakafrustrate ang ibang Pilipino. Kafrustrate ang life. I KENAT HUHU.
melvinacio, ""Many of the posts break the law under the Philippine penal code, a point that Duterte's avid followers may not... https://t.co/4gJzb1fpzX
YC_Baycee, ...di sinagot ni Duterte yung sagot niya. :/actually mas nasshock ako sa supporters kasi linahat yung UP students WOW
jakebote, @aeythens Bakit, ikaw ba galit ka? huwag mo ako tanungin tungkol kay duterte, sya ang tanungin mo kung gusto mo
twit2millions, @Lier04 @heremyhordan Thats the reason Im Voting Duterte! #PHVoteDuterte marunong lumugar ;) Cool lang di ba?
samiedos, I'm lost. What's the issue between Duterte and UPLB student? <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>
YC_Baycee, ngayon ko lang napanood yung video ng exchange ng UPLB student and ni Duterte. hmm.
choyzee, @geminicey Carmen Pedrosa, Ramon Fernandez, Alvin Patrimonio and Jojo Alejar are also supporting #PHVoteDuterte #Duterte
ayobreezydizzy, Stephen may have gone overboard with the attitude, what with Duterte being late &amp; demanding he has to go early, but nung kay Binay wala?
raspberijam, My emotions on this Duterte shit. pure rage <U+27A1><U+FE0F> annoyance <U+27A1><U+FE0F> indifferenceSadly. Yes. Nakakapagod makipag usap sa mabababaw. #notsorry
twit2millions, @natibk3r Basahin mo ito para di ka one sided #PHVoteDuterte===&gt;&gt;https://t.co/0kvIGij26D
jmymzon, Sana sa darating na eleksyon, mangibabaw sa mga Filipino ang malasakit at pagmamahal sa bayan. #PHVoteDuterte  #DU30 #Duterte2016 #Duterte
indiesupernova, ""The past administrations, he added, only made issues about the Marcos regime a matter of ""family wars."" are you fucking serious Duterte
ipaulevents, https://t.co/iNHWHMnDhhSome UPLB Students who questioned Duterte were criticized by Netizens for being disrespectful &amp; rude.
Lier04, @heremyhordan The stand of Duterte is different... https://t.co/a07NSzCYOv
domawnation, @domawnation Hala totoo ka ba? Sure ka jan sa sinasabi mo, ukol kay Duterte? Carps na carps ka talaga jan?
Politiko_Ph, Mocha Girls shoot video, jingle to promote Dutertehttps://t.co/kefE3RMNIU https://t.co/M9jmZKY1VQ
twit2millions, Nice Read #PHVoteDuterte  ganyan dina ng pag intindi ko,Duterte gives a background first before he answers, Alright! https://t.co/7LleMXA03v
myleeeees, Duterte supporters are kinda like Trump supporters now lol
Fitzger80466537, Watch: Bisaya Na Pud (Duterte Cayetano)#du30 #duterte #duterte2016 #rodrigoroaduterte #rodrigoduterte... https://t.co/8QJTRU5NIs
trinnaydor, hoy magkaaway ba kami ng boypren ko kasi pinipilit kong ang oa ng duterte fans or pinipilit ko syang wag pumasok (as if naman nasunod ako)
IshaTearjerky, https://t.co/wB7YNoAHb9 ABA PUTA
cgpanao, Duterte the recordbreaker. Rocks the Phil. Politics #PHVoteDuterte #Duterte2016#DuterteVisitsUPLB
Ideal_Views, The Duterte magnet | https://t.co/yKUp5eTS5f news https://t.co/jyA6hdjIGi via @sharethis
agunias_jhaycee, UP student: I meant no disrespect for Duterte https://t.co/WhtWtXE9fe
Ivan226622, FLASH:  UP student: I meant no disrespect for Duterte: The freshman from University of theﾅ https://t.co/ELutG83IZz
bernminatarnate, Duterte supporters be like: Pakamatay ka na hoy!And when you go to their timeline: 'I am a woman of God!'hays talaga
natibk3r, Having ghost employees is stealing the people's money! #notoduterte  https://t.co/sBtpobuNtq
withelights_on, Undecided pa ko. <ed><U+00A0><U+00BD><ed><U+00B8><U+0083> I don't mind Duterte supporters as long as hindi OA mambash sa mga taong hindi naman politiko https://t.co/NcbmxTvHDD
17toothpaste, una, nung kay binay. ngayon naman, kay duterte. aba, wag naman po magkaroon ng hasty generalization sa uplb students.
itsmephats, My opinion about UPLB Student Stephen Villena vs Mayor Duterte @leahnavarro #Duterte #UPLB #StephenVillena https://t.co/0PbDcYQ8Ak
SmirahtheDragon, [Inquirer.ph] UP student: I meant no disrespect for Duterte https://t.co/nCXCeha3Sq
misterjpmanahan, Duterte = Trump?
twit2millions, @SerLorasMD Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/ovMj35wK00
tadaoandoy, huwag ko kayang bantayan updates kay Duterte para siya manalo.
twit2millions, @Pulitika2010 Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/ovMj35wK00
tabsuki, Me: Anong nangyari sa ating dalawa???Duterte: Alam mo ganito yan, ang cathedral ng Davao City was bombed twice on Easter Sunday...
viyaaaruby, Kung ganitong klaseng mga tao ang lilikhain ng administrasyon ni Duterte, mas lalo yatang walang pag-asang umulad ang Pilipinas. Ignorante.
twit2millions, @ninjanellaa Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/ovMj35wK00
missjover, another supporter of Duterte, na kahit sinabihan n wag mang bash or magbully hindi sumusunod. #walangdidiplina #UPLB https://t.co/zqWd4U22xd
JulzAlvarez, @societyofhonor @Team_Inquirer it's not just you. Even the correspondent following him @JLDejesusINQ is a Duterte fan.
twit2millions, @KATHYmcrrpjkn Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/ovMj35wK00
arlene_celis, Duterte to rivals: Waive secrecy on bank accounts https://t.co/Ut6R5zpGzh
IamShiramia, Wow..  Stephen Curry!  Duterte pod sya :D https://t.co/s57ohLb5nI
ninjanellaa, sana mag-release ng statement si duterte para matapos na 'yung issue.
VhampireFREAK, Hear that! Kay Duterte tayo! https://t.co/80RWTMY99F
Ideal_Views, Poe, Duterte in tight presidential race ﾖ survey | https://t.co/HiSvTfK7qT | Philippine News https://t.co/ewfNLL92PF via @po_st
brylsystem, @porridgedeath but eh duterte didn't answer his question anyway so i guess that's that
GraftWatch, Duterte to rivals: Waive secrecy on bank accounts | Inquirer News - https://t.co/GsnN6xJq7j https://t.co/IpMKj0oQGO
Pulitika2010, This kid shd get a 1.0! Bright and discerning. Unlike apparently Duterte's followers who often resort to bullying. https://t.co/uXiGWHaYJ6
JulzAlvarez, @misterthreedee @MBAaronRecuenco @MARoxas Calling someone you disagree with as a 'bitch'. I can easily tell that you're a Duterte fan.
Fitzger80466537, Watch: Duterte Para Sa Tunay Na Pagbabago - Freddie AguilarFREDDIE AGUILAR SINGS ""DUTERTE PARA SA TUNAY NA... https://t.co/qDq6l8OIgm
SerLorasMD, wala bang i co comment si Duterte,  sa pangbu bully,  worse,  death threats ng mga fantards nya dun sa student?
mhalcomb25, DUTERTE is my President <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>
Fitzger80466537, I added a video to a @YouTube playlist https://t.co/qDq6l8OIgm Watch: Duterte Para Sa Tunay Na Pagbabago - Freddie Aguilar
Ideal_Views, Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/oRAJhepicR
alecskrizel, The effect Trump has on his supporters resembles that of Duterte's. How terrifying it is to be alive at this point in time
NONONOYOUTHH,for the last time HINDI NGA KASI NAGMAMAGALING SI STEPHEN VILLENA MORE LIKE DI SUMASAGOT NG DIRETSO SI DUTERTE",,,,,,,
1762,BroadcastPH, NATION'S NEWS!: UP student: I meant no disrespect for Duterte: The freshman from Un... https://t.co/46iU8Nqa52 (frominquirer),,,,,,,
1763,inquirerdotnet, UP student: I meant no disrespect for #Duterte https://t.co/z6Pm0ugYdH | @AHeginaINQ #VotePH2016,,,,,,,
1764,in_awe_, @withelights_on I'm for Duterte &amp; a lot ppol like me are tired of the way r gov't has been run &amp; see him as the only catalyst for change.,,,,,,,
1765,DiegoRafaelMa, Duterte all the way,,,,,,,
1766,StBarg, UP student: I meant no disrespect for Duterte - https://t.co/e6V8n3D69H https://t.co/qXV3Zxv6zJ,,,,,,,
1767,luvyoumosst, Duterte sa tunay na pagbabago https://t.co/cCQ9cg33ze,,,,,,,
1768,IamShiramia, Share to everyone. #TapangAtMalasakit.  Duterte for President https://t.co/8X7uPWJtRj,,,,,,,
1769,KATHYmcrrpjkn, Grabe nakakagigil na yang bash sa uplb student na nagtanong kay duterte ha.,,,,,,,
1770,BATMANJOHNKEVIN,"WAG SAYANGIN ANG BUTO! <ed><U+00AE><U+00BA><ed><U+00BE><U+0097>PILIIN NATIN AT SI MAYOR DUTERTE ANG DAPAT ILAGAY NATIN SA BALOTA! PARA SA TUNAY NA... https://t.co/Z822CPP1UP
Jimparedes, WATCH: Boxer wears 'Duterte 2016' on trunks, gets knocked out via @rapplerdotcom https://t.co/s2qnNsefO4
twit2millions, @MeriamDefensor Naalala ko dti 2010 election,ganitong sitwasyon andaming Noytards,Nanalo si PNOY.Ngayon BOTOHIN ko si Duterte #PHVoteDuterte
rehinamei, Oh gahd kung si Duterte nga at si Villena ay naka move on e, bakit kayo hindi pa
paalexalex, Wait. Dati si Sotto, ngayon Duterte. Di pwede mabully. Pero pwede estudyante. Aaaaaaaaaah. Okay.
LauritzkeanEric, Kun may sayop man hi Stephen Villena, gin cut off niya hi Duterte while he was talking. But that doesn't mean that the student...
MarjHorigue, Hindi ma-aapektuhan ang pondo para sa edukasyon. Obvious naman kasi na hindi issue ang pera kay #Duterte. Ginagamit nya para sa tao. Tapos.
earlconcepcion, Just remembered ung decision allowing Duterte to substitute. The Supreme Court is like a dictator. Hahaha
mika1993, @jp_mesde For you. Pati mga fellow Duterte supporters mo, pinapatigil ang bullying. Tama na paginsulto ng strangers. https://t.co/OsrdbU0pyH
Markuuuus_, @sandraxlyn I know, I know. Kaya din ako nagtweet kagabi, na di ako Duterte supporter, kasi dahil sa may ugly side si Duterte. Wala na -
joshuavalenton, Duterte has just tasted a dose of his own medicine.
kuroshiro321, @YuanTEAMBAHAY mga netizen na makitid utak. I mean given na nagkamali yung Isko in ""disrespecting"" Duterte but to go to that extent of
denmirson, @jasmirabueno ang hirap kaya kasi dominated tayo ng mga illiterate na mamamayan. Saklap. :( Wait, maka-duterte ka ba?
MELASON_PEXers, Ay grabe... Ganyan ba talaga mga Duterte supporters? Bakit kayo nagbabanta ng ganyan? Dahil sinuportahan ng... https://t.co/7oDUMfs2Cb
JaneyJane17, Not a waste of taxpayers money.#duterte https://t.co/NIWs5CYj0j
NaUmpa, Whatever they say I will be loyal to you mayor. Solid #duterte my president #du30 thanks to ourﾅ https://t.co/TlvNdQAsq7
AldenIBula, Did Mayor @RodrigoDuterte experienced The Jesus Trap? read it here https://t.co/QCdY6A9dFZ
MeriamDefensor, disciplined ba di duterte? https://t.co/JoshGtp6Pr
Athenerd, It's irritating how people conclude that you're on Mar Roxas' camp just because you're not a supporter of Duterte. Asan po ang logic?<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+0091>
ayaabellana, i will kill who will go against duterte
MeriamDefensor, what if gumawa nalang kayo ng bagong relihiyon tapos sambahin nyo si Duterte tapos tawagin nyong Dutertism?
ManilaBooking, UP student: I meant no disrespect for Duterte  https://t.co/GiXpMrQq1Q https://t.co/xYRjVFWi8o
janowel",VOTE! DUTERTE-CAYETANO D' BEST TANDEM FOR CHANGE!!!,,,,,,
