aprilangelaaa,"@annacuasay @Kuya_duterte tawag dun, IMAGINATION <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
elibajado,I really want Duterte to be the next president of the Philippines <U+263A>
BaboiNaMaganda,Unta mudaog si Duterte.
jamiluuuhh,@AlteraLouis ipapabaril na talaga kita sa tatay kong so duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB>
nrabajacool,Duterte fans be like: buti nga nakita at nakausap niya pa si duterte at pumunta pa siyang uplb
ne0genesis,"@NicoleCuratoﾠ""E kung gusto niyo bomba na lang"", should be ""E kung gusto niyo de-bomba na lang"", referring to... https://t.co/lK0jCXbyZa"
burgundyred11,"ANG GALING MONG MAGMURA, TINALO MO PA SI DUTERTE!"
aprilangelaaa,@annacuasay @Kuya_duterte asang asa ka nanaman. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> masasaktan ka langgg!!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
memnoci,Duterte camp claims gaining more 'converts' despite ratings slump
GT_PCLN,Greta duterte <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B9><U+0088>
raggster,@missjover @macronikki I no longer expect anything worthwhile from Duterte rabids. Ibang level of troll.
dwardperlado,@chaiipotato sana alam yan ng ibang supporters ni Duterte.
TheMeanFatGuy,"I know you don't like him bec you have your reasons,I like him because of a lot of reasons.it is Duterte for President for me! #DU30"
aprilangelaaa,@annacuasay @Kuya_duterte daming pipila sa'yo. Famous ka bigla <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>
PHINews1,"Duterte, Cayetano urge rivals to make bank accounts public #Eleksyon2016 https://t.co/NuWVryWICZ https://t.co/GkZChGdoEP"
PHINews1,Davao City Mayor Duterte asked his supporters to stop bullying his critics in social media. https://t.co/Knx1ljopS0 https://t.co/4OL3iXQPWN
02Majoy,Duterte 2016 https://t.co/Z5SeehmAzm
OverdriveArctik,"I feel like Duterte is the candidate for those that want the easy way out of problems, no matter how unjust the means."
viadmnc,@iamkarrenmiles pag naging presidente si duterte
Moj_bae,Kapoy man ak pero enjoy liwat kay adto tam papa duterte. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> Lolove.
jn8fr,@ritcheroi how do u get the duterte emoji?
aprilangelaaa,@annacuasay @Kuya_duterte idol na talaga kita. <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><U+2764><U+FE0F> Pa autograph miss <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
kerwin_patrick,@aeLmo_ @PhilstarNews kelan? ung sinabi ko na duterte ako?
yahboykenn,kung ano ano pinagsasabi ng up student amputa masabi lang na binabara si duterte eh lmfao
theCuteDesigner,Duterte https://t.co/6yNJCCMVlm
gwapito,"The camp of Rodrigo Duterte called on their supporters to ""exercise civility, intelligence, decency and... https://t.co/FDX0Vi3J9R"
aivel_tuico,Oooppsss bully duterte.  https://t.co/BB2ev47X40 #notoduterte #eleksyon2016  #notocyberbullying
jhxyplm,@maykelandrew Wag tayo kay Duterte! Doon tayo sa opinion. <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
PHINews1,#Eleksyon2016: UPLB student to Duterte supporters: I meant no disrespect https://t.co/5NOZVvCxlS https://t.co/HhxsItZEVX
preppyRENZ,"Rappler's Curato urges us to have more ""Interruptive Politics"" as a positive way of looking at the UPLB issue
https://t.co/GHzLCBl0R7"
PHINews1,#Eleksyon2016: Duterte camp calls on supporters to exercise civility and decency https://t.co/EOR3YEWci9 https://t.co/vq7qxBs8Ze
mitch_bendijo,@Aricaxsantos @Kuya_duterte  Ryan yap gaming amp
maykelandrew,"Dun ako naiinis sa supporter ni Duterte na nang babash dun sa UPLB student hindi mismo sa kanya ,Gets?hahaha @jhxyplm"
CjLagatuz,He didn't even acted violently abt it. https://t.co/yrAtJ2nedc
aprilangelaaa,@annacuasay @Kuya_duterte HAHAHAHAHHA ang havey kaya nuun!! <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> idol na kita!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
NorielPadilla17,"Duterte Invades Tacloban! <ed><U+00AE><U+00BA><ed><U+00BE><U+0097><ed><U+00AE><U+00BA><ed><U+00BE><U+009E><ed><U+00AE><U+00BA><ed><U+00BE><U+009F>
#DuterteFTW <U+2764>"
PHINews1,Duterte not bothered by latest SWS poll results https://t.co/X5nvrsi2El #TheFilipinoVotes https://t.co/DI1s9140zh
migsyruiz,-Perhaps we can stop making violent reactions. Especially on the supporters of Binay and Duterte. You don't know the reason why they-
NeverDuterte,@noringai That #Duterte isn't as much of a game changer as his fantards claim. #NeverDuterte
migsyruiz,-I don't care if you're not for Duterte. We live in a free country so all of us have the right to vote the leader we want-
ALEgator__,"While you will never have my vote, thanks for defending the UPLB student Duterte. :) Now all du30 fans can stfu. 

https://t.co/DdkmWYeD3x"
nicolelywobbles,"@thepmemperor Wait, ano palang masasabi mo regarding Duterte and the UPLB student? Alam ko marami kang hanash sa mga ganito hahaha <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
mysummitexpress,"UPLB student: ﾓThe cut video somehow made it appear na pinapauwi ko na si Mayor. Hindi po, sya po ang nagmadali... https://t.co/2dQbRhitNy"
maykelandrew,@jhxyplm totoo naman yung post ko ah may mali ba? Haha .Parang galit na galit ka ah anong meron Duterte kana din ba?hahaha.
migsyruiz,-I am a supporter of Duterte but I respect the student that accidentally disrespected Duterte. And I also respect everyone's opinions-
VinceRowenReyes,"""Si Duterte ay nadisqualify dahil hindi raw po siya totoong pinoy, ang kaniyang totoong apelyido raw po talaga ay Nakamura"" Hayssss hahahaha"
even_demata,JUST IN - Sir Even. ATM po sa RTR PLAZA SA TACLOBAN. Nag-visit si duterte.. na grab ko lang ang picture. Papost... https://t.co/9eREyi4Jg8
tinenarvarte,DUTERTE FTW <ed><U+00AE><U+00B8><ed><U+00BD><U+0098><U+270A> https://t.co/2Xht0GHx1t
crissysysy,@Caloyalista18 Ah yung nambatos daw kay Duterte?
CDemocrats,Daghang salamat sa inyong suporta! Ang #TeamRufusHarus nagatutok sa edukasyon sa atong 10 Point Agenda para... https://t.co/ZmQ01xsxLT
LazyPrince_17,Interrupting Rodrigo Duterte https://t.co/3yZdkbOH2y
akosiabigail16,Yung taga UPLB na nagtanong kay mayor duterte? Hahaha. Isa sya sa mga taong malawak ang vocabulary pero walang saysay ang sinasabi. HAHAHAHA
migsyruiz,"Tbh, I know a lot of people that'll do a violent reaction when they know you support Duterte. Since last year pa. -"
theskyisbluish,"@tr1pnautic If Duterte ever wins, sana i-address nya ito."
aweexalmdn,DUTERTE FEELS<ed><U+00A0><U+00BD><ed><U+00B1><U+008A> #ChangeIsComing #duterteFTW #du30 #duterte2016 https://t.co/8M7c5CVcWZ
heyz_burac,"To date, 61,176 votes. Leading si Duterte at 58%. <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #DuterteRobredo https://t.co/Rm1u21iTqt"
ahyengz,Presidentiable Rodrigo Duterte for his speech @ rtr plaza
MayfMeyf,".. 3rd gago lang si duterte sa mga kriminal, unlike trump na gago sa lahat. 4th behind that 'siga' image of mayor is big heart. of course.."
aprilangelaaa,@annacuasay @Kuya_duterte Hahahahahhaaha utas na ko nun eh <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Sexyyyy!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><U+2764><U+FE0F>
rdgz_andrei,gwapo parin si duterte Hajaha
tinkerneI,@Ellesor_Lawin @TakeoneBuyone duterte can't please everyone. But he's doing his best. He don't deserve negative words/thoughts
jay_pugay,"""@EdrikPajaro: Parating na ang Pagbabago...""si duterte ba to? XD"
MayfMeyf,"lol @ ignorant people who are saying that duterte is like trump. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> 1st of all, duterte's not racist. 2nd he's not discriminating muslims.."
migiaj,"@frenchfROYCE or more like...
Alam mo na mangyayari pag may nag criticise sa admin ni Duterte (assuming he wins)"
tr1pnautic,@theskyisbluish it's not even Duterte anymore. It's his rowdy supporters.
cprm013113,#Ad: Freddie Agyular Para sa Tunay na Pagbabago Duterte -  - @RRD_Davao https://t.co/4vbplTJ04D
jasminemendiola,"If I were to vote, my president would be Duterte. But he is not God for anybody not to question. Right now he is... https://t.co/qe5BJiFnYt"
theskyisbluish,"@tr1pnautic Grabe naman. In fair, 'di naman masyadong disrespectful yung student. Medyo lang. And Duterte just joked as reply."
RRD_Philippines,"Si Kuya, Duterte daw ang iboboto? Sangayon ba kayo?

Ikaw, sinong iboboto mo ngayong halalan at bakit?... https://t.co/yMxUFWSFsK"
leishue,"DUTERTE | with all the ruckus, nothing has changed. This man is still my president ﾕ <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>ﾅ https://t.co/WPLkZ2frHo"
ohcrapitsval,@ImRham07 Nako hayaan mo na si koya UPLB nagmamadali kasi umuwi baka manonood ng Dolce Amore <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Akala naman nya papatukan sya ni Duterte
ADutertistas,Duterte presidency or Filipino revolution? #Duterte2016
towtotot,@janiel_salinas Kinsa na imoa gisulti ana ang fanbase ni Duterte? Hahaha
dongskie_,Anthony Taberna for Duterte  https://t.co/Y251B2Aken
ADutertistas,The Oligarch never wanted change. They never want a Duterte presidency. The Filipinos will not be silenced anymore! @Duterte2016
hannabhabes18,The plight of Stephen is a taste of what will happen with Duterte as pres. Bawal kumontra o magtanong..or else..<ed><U+00A0><U+00BD><ed><U+00B8><U+0093> https://t.co/MBigomEkE3
LeanneYapp,@patriiiickkkkkk @Kuya_duterte leanne yap hahahahahaha dejk <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
nhicaescanilla,Gusto kong pumunta sa Davao tas tignan mga achievements ni Duterte. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>
andycayron,"""Davao was hell until Duterte came."""
terrazajayar,Duterte visit my town. #TacTownDuterte <ed><U+00AE><U+00BA><ed><U+00BE><U+009F><ed><U+00AE><U+00BA><ed><U+00BE><U+0097> https://t.co/Ce4lmeWoIw
a1rphones,@pusepopper U said Duterte's campaign promotes ignorance &amp; rape culture was just crazy. It's pathetic and a huge delusion. A desperate shot.
biankkake,"of course, the people are going to react negatively and call her a slut and not a good role model even if she's also single like duterte"
PiacosJubal,Nag pol sci ako kaya nagets ko sagot ni duterte lol
jeffadriatico,"If Dutere wins, i myt just apply for a night job. DDT! Duterte Death Squad! Watch out muthaf*ckers! All you criminals are goin down! #DU30"
ErickUngos,@charlenegeneza Ipapatay ko kay Duterte yan hahhaha
damyuwahehe,grabe talaga si kuya duterte hahaha https://t.co/fVJs1JbDYq
amantiporda,Interrupting Rodrigo Duterte https://t.co/4MtF4u6TId via @rapplerdotcom
handsome_virgin,"Duterte ako ... 
Kayo ?"
Paul_Amante,@ChingBibit @ABSCBNNews Crazy! Obviously loved by the many. no hakot. Lets go Duterte! #PHVoteDuterte
Chachapango,Ang sarap mo sapakin koya kina pogi mo yan pagtatanung mo kay duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>
kikay_QT,Katulad na ni Duterte mga supporters nya. Katakot pa kasi kuyog! https://t.co/w8LDFtNqqm
momblogger,"FULL Q&amp;A: Rodrigo Duterte at UP Los Ba�os, 11 March 2016 https://t.co/kTFKHtzK7N #PHVoteDuterte"
RarafafaeI,People invited me to go to Duterte's campaign... i'm like for wut? I'm not registered to vote yet HAHAHAHA yep #TooLazy
KezFortin,DUTERTE ALL THE WAY!!! <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>
RedTani,Interrupting Rodrigo Duterte https://t.co/tpwCMhKPZ1
yarralliv,"Watching Duterte's Q and A,  made me #SMH.. Hats off to Isko! #splicedvideo #doublestandard https://t.co/ROOalQvUUk"
polennheusaff,celebrity pala si duterte sa borongan
Buzz_Ping,Watch Funny Duterte Videos 2016 - https://t.co/UuC91PS2dT https://t.co/fTFfNOPBGu
Leeexszc,@kcharishxxi duterte nasa tv
itsmeMhicMhic,@GwynethRaeee @marianpls at least may dirty ((((((((: talk duterte to meee <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
geromebae21,Duterte. #BOYMeetMyFather KapusoBrigade
chuan_sheila,@Ellesor_Lawin @TakeoneBuyone prove it Ellesor make sure you have strong evidence! Davao is secured &amp; safe because of Duterte's leadership!
I3R3g,KAY DUTERTE PO TAYO<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>
Rendaiiiness,"Sabe ng iba.. bobo daw ang boboto kay Duterte.. Eh paano na yung boboto kina Binay, Mar at Poe??? Anong tawag sa kanila? #justsaying"
Mariannellie,My brother is over generalizing that UP Students are bastos because of UPLB Student who asked questions during a forum with Duterte.
rollypovadora,"Duterte, Poe, Binay, Roxas, Santiago? Sino sa 5 na tatakbo para maging presidenta ang 1st pﾅ ﾗ Duterte - federalism https://t.co/QTiLrf1y6i"
dragonballzme,Takot kay duterte! Hahaha #ABSCBNDECLINE https://t.co/kKkDe8LsKr
Mau_nenen,Did anyone tweet about Duterte's campaign here in Tac?
ynwa_jul,@raffydelariarte mga duterte fanboys grabe makacomment about UP students lol
livinferlove,@allenlversen i was just about to point this out. Kulang pa ng x(1-duterte) hahahaha
Nikkabusuego,DUTERTE FOR PRESIDENT. :D #DU30
tontoncapoti,Hobby na ni duterte mangbully. https://t.co/iLOxrls7Ie #notoduterte #halalan2016  #notocyberbullying
annagail_,Hi i miss you <ed><U+00A0><U+00BD><ed><U+00B9><U+0081><ed><U+00A0><U+00BD><ed><U+00B9><U+0083> papa looks like duterte tho hahahaha https://t.co/WqeF52T7ch
Mau_nenen,Duterte the bomb
iammaosantos,@Ellesor_Lawin if you dont support duterte then that's fine... i hope you'll just understand others views.. and respect them :)
Mau_nenen,Live stream Duterte
jeayayang,@MarcYbanez @ItsRodyDuterte dapat najud nis duterte ayyy basta makadaog lage ni sya kato laging tulisana akung una ipa tumba hahahaha
yesnens,Feel ko bukas ang idiscuss nanaman Duterte-UPLBStudent
alycorts,@KATHYmcrrpjkn and this is one of the many reasons these blinded supporters should see if they really want CHANGE. Holy hell if Duterte wins
NoelZCruz,UP students vs. duterte. *grabs popcorn*
chadmadrigal29,Davao was hell until duterte came! https://t.co/wWv2F3e10f
chuan_sheila,@Ellesor_Lawin @TakeoneBuyone Duterte is well-loved &amp; highly respected in Davao &amp; we enjoyed the security &amp; safety of Davao just so u know:)
WengAmante,"This is Life in Davao.
No worries for #snatcher, #holdaper  at #kawatan
Kaya #Duterte na! para ganito sa buong Pinas https://t.co/NFAS5FMwi3"
Rubyfifer,"Duterte says he forgives arrogant UPLB student, asks supporters to stop bullying https://t.co/I43pZVACbN"
panganlaw925,@tomas_md He knows he was already junked by Duterte.
Gedblessu,This is a tip para musikat: awaya si duterte
Miongyang,"Pucha. Eto na nga sinasabi ko. If Digong wins, baka besides the CCTV may ""Duterte is watching you."" Fak https://t.co/vfMV3B90bt"
johnnhery,Duterte para sa pagbabago!
brilums,"""Ang ginawa sa Davao, gagawin niya sa Cubao. You can eat your siopao dahil walang magnanakaw!"" -RJ Jacinto for Rody Duterte #DU30"
rosemalynjane,"""@Kuya_duterte: Sino mas magaling umiskor? James Yap, Roger Yap o Ryan Yap? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"" James Yap. Hahahhaa <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB>"
JudeLacerona,Laughtrip kay @Kuya_duterte  HAHAHA
klerkler95,prophecy of cindy jacobs to philippines must watch. Si Duterte na kaya ang itinakda? #Duterte  #Duterte2016 #DU30 https://t.co/BtvCVsyVvV
mitochondianne,"*kuya sharing fb posts re uplb and duterte*
tangina hindi muna kita kapatid next week na lang ulit"
Visayanbizpost,UPLB student: No intent to disrespect Duterte  https://t.co/EIdkRDs2Mm
Visayanbizpost,Duterte unfazed despite losing 3 points in latest SWS survey  https://t.co/4kl17WWWGe
dynrtorres,@idkhella mag aral kana yari tayo kay duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
RobinPVPSF,MINDANAOANS WARN OF REBELLION AS DUTERTE IS ﾑCHEATEDﾒ IN POLL SURVEYS https://t.co/dOpKhrSEzK
emgheeee,"Salamat sa libreng barbeque meal, duterte haha"
maderpacker_,HINDI NA KAMO KAILANGAN NG ARTISTA PARA LANG MAKA KUHA NG CROWD. YAN SI DUTERTE.<U+270A><U+270A><U+270A> #PHVoteDuterte #DuterteCayetano  https://t.co/NZDgAwUAu3
camtochris,Duterte: It is my solemn responsiblity to keep my country peaceful. #PHVoteDuterte
rickrick888,"Duterte gives girl in Tacloban sortie his old watch to cheers of crowd. #PHVoteDuterte https://t.co/s39LrD3ScE | via piaranada

ﾗ Electionﾅ"
richardalbutra,Duterte would become our next President.
paulinekms,@fayebareee @Kuya_duterte OH MY GODAJHAHAHAHAH
itseunisse,Boss duterte talaga e hahahahaha
kristinsaludo,SWS tigilan nyo na yang mga survey nyo kinukundisyon nyo na ang mga utak ng mga tao para kapag natalo si Duterte hindi halata na nadaya #SWS
stateofdnation,Sa Leyte naman nagtungo ang tambalang Duterte-Cayetano.
LeonardVillon,go duterte!!!!!#Duterte2016  https://t.co/Gg7ibamzFj
PokimonGo,Like ok he cute but what are his political views??? Is he voting for Duterte? A Marcos Apologist?? I NEED TO KNOW
itseunisse,Lupit mo @Kuya_duterte. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
plainsophia,Duterte Campaign Team <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> https://t.co/jkBQRvw53g
adorabobo,"Letﾒs say Binay got 30% of the total votes. 
Duterte got 25%.
Poe 25%
Miriam 15%
and Mar 5%"
mitch_bernaldo,Kahit kelan bully ka talaga duterte<ed><U+00A0><U+00BD><ed><U+00B1><U+008A> https://t.co/Yatwpr0HUR #notocyberbullying #notoduterte #voteph
Loi_Lacaba,"""P*tangina"" -Duterte #DU30 #Duterte2016 https://t.co/YCcsTRiSr1"
chuan_sheila,Overcrowded &amp; congested in Tacloban! Duterte is obviously loved by millions of supporters everywhere #PHVoteDuterte https://t.co/5wE4npiS8P
LeonardVillon,@Senyora #PHVOTE DUTERTE
melizacor,DUTERTE-ROBREDO is what our beloved country needs! https://t.co/uDU05soYqM
Cruzitsiritsit,@julieclarisa amp hahah good luck and God bless. May duterte bless you with knoweldge.
geloarnaldo,It's time to Du-du-du-du-du-du-du-du-du- Duterte 2016!! Hahahaha #MahiritLang #Whut #YuGiOhMy
jinyoung716,sayang di na kinaya ng mga paa ko na antayin pa pagdating ni Duterte.. sakit na eh
lopezsonteod,Tingin ko hndi na ganun ka womanizer si Duterte.  Yung nag babago sya kse gusto nya manalo.  #PHVoteDuterte.
camtochris,Duterte: It is my solemn responsibilty to keep my country peaceful. #PHVoteDuterte
AKenthon,@dianeepayne Duterte ko oy. x
