"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","‘She was a foreigner here as balikbayan’ | https://t.co/uwimFV74Px #PHVote#PiliPinasDebates2016 https://t.co/gYEehEdhdf",FALSE,0,NA,2016-03-12 17:22:32,FALSE,NA,"708704743950954497",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"2","No room for doubt on Poe | https://t.co/KUGvoP0RXq #PHVote#PiliPinasDebates2016 https://t.co/iCP18GhSCL",FALSE,0,NA,2016-03-12 17:07:28,FALSE,NA,"708700951813562368",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"3","Cainta to fete heroic biker, traffic aide | https://t.co/2XquKEKU4Y #PHVote#PiliPinasDebates2016 https://t.co/phgyhCJRs6",FALSE,0,NA,2016-03-12 16:52:23,FALSE,NA,"708697156039757826",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"4","4 ‘NBI agents’ nabbed after Navotas trader cries extortion | https://t.co/6UkM6Cb6WQ #PHVote#PiliPinasDebates2016 https://t.co/QoOr69X1Vp",FALSE,0,NA,2016-03-12 16:37:19,FALSE,NA,"708693363118120960",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"5","Ulama lead 5,000 in Marawi rally vs extremists, terrorism | https://t.co/Nm9USsIok4 #PHVote#PiliPinasDebates2016 https://t.co/XEBAKG6WLN",FALSE,0,NA,2016-03-12 16:22:14,FALSE,NA,"708689569911156736",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"6","State of calamity declared in Guimaras | https://t.co/AztNubXKH7 #PHVote#PiliPinasDebates2016 https://t.co/QsvTyKoBur",FALSE,0,NA,2016-03-12 16:07:10,FALSE,NA,"708685778369400834",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"7","Drought spells death in Maguindanao | https://t.co/W6XGo23RAD #PHVote#PiliPinasDebates2016 https://t.co/BkABVJ4l0d",FALSE,0,NA,2016-03-12 15:52:06,FALSE,NA,"708681983442817025",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"8","Panoorin ang ikalawang #PiliPinasDebates2016, March 20, 2016, sa @TV5manila! #BilangPilipino https://t.co/ZWc5HmLE5b",FALSE,0,NA,2016-03-12 15:16:25,FALSE,NA,"708673005543526400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PHINews1",0,FALSE,FALSE,NA,NA
"9","watched again the #PilipinasDebates2016 at ch. 4 swear! Iba talaga ang Miriam Spirit! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #Miriam2016",FALSE,0,NA,2016-03-12 14:58:16,FALSE,NA,"708668438076481536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gewaaaard",0,FALSE,FALSE,NA,NA
"10","Poe ruling could undermine national security   | https://t.co/lR5EtqQcuT #PHVote#PiliPinasDebates2016 https://t.co/Y8Mn70pWX9",FALSE,0,NA,2016-03-12 14:21:46,FALSE,NA,"708659252068360192",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"11","PWEDE PO BANG LESS COMMERCIALS PLS? #PiliPinasDebates2016  https://t.co/uItEXvr3Mf",FALSE,0,NA,2016-03-12 13:42:53,FALSE,NA,"708649466195120130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anniieecolle",0,FALSE,FALSE,NA,NA
"12","Round 2 of #PiliPinasDebates2016 in 8 days. #ALDUBPaandarNiDudang",FALSE,2,NA,2016-03-12 13:30:02,FALSE,NA,"708646233699553281",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","bhrixarabitako1",2,FALSE,FALSE,NA,NA
"13","Gas and diesel prices expected to rise P1 to P1.50 next week | https://t.co/LPCxtcBJNy #PHVote#PiliPinasDebates2016 https://t.co/KRF9s3TL52",FALSE,0,NA,2016-03-12 12:21:20,FALSE,NA,"708628942920425473",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"14","AFP rejects ransom talks with Abu Sayyaf hostage-takers | https://t.co/0FH2BFS3rI #PHVote#PiliPinasDebates2016 https://t.co/u810cpj6l7",FALSE,0,NA,2016-03-12 11:51:11,FALSE,NA,"708621354661117952",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"15","It's going to be ONE HOUR LONGER!

#PiliPinasDebates2016… https://t.co/Eg553EqsuG",FALSE,0,NA,2016-03-12 11:46:20,FALSE,NA,"708620136127848448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","koizumi168",0,FALSE,FALSE,NA,NA
"16","DESPERADO NA SILA! #GODBLESSYOUDIGONG #dutertealltheway

https://t.co/2Fxea1v3Lm

#PhVoteDuterte
#pilipinasdebate2016
#PILIPINASDEBATES2016",FALSE,1,NA,2016-03-12 11:24:08,FALSE,NA,"708614547658027008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","duterte007",0,FALSE,FALSE,NA,NA
"17","27 students treated for food poisoning in Cagayan | https://t.co/BhCvdMCvWO #PHVote#PiliPinasDebates2016 https://t.co/RAdSlu2sRo",FALSE,0,NA,2016-03-12 11:21:00,FALSE,NA,"708613760060010497",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"18","Binay camp twits Aquino over 2010 win: Respect people’s will | https://t.co/Ccrzgoq3XQ #PHVote#PiliPinasDebates2016 https://t.co/OzxTTbQsCy",FALSE,0,NA,2016-03-12 10:50:51,FALSE,NA,"708606173902049282",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"19","Malacañang calls for calm over Abu Sayyaf ransom deadline | https://t.co/0CkQriIr1Y #PHVote#PiliPinasDebates2016 https://t.co/cx5oztbfdd",FALSE,0,NA,2016-03-12 10:35:44,FALSE,NA,"708602367961223168",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"20","SC justices explain votes on Grace Poe DQ case | https://t.co/OdjyUxdQQ4 #PHVote#PiliPinasDebates2016 https://t.co/E2UDV31QQV",FALSE,0,NA,2016-03-12 10:05:36,FALSE,NA,"708594785204875265",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"21","Escudero also wished for Aquino’s endorsement, says Palace | https://t.co/9iXXauE01u #PHVote#PiliPinasDebates2016 https://t.co/pYMcGmDtwF",FALSE,0,NA,2016-03-12 09:50:28,FALSE,NA,"708590976877469697",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"22","Syjuco asks SC to allow voters to keep ballot receipts   | https://t.co/EQqE6Zp0kl #PHVote#PiliPinasDebates2016 https://t.co/gsVvjITWl9",FALSE,0,NA,2016-03-12 09:35:24,FALSE,NA,"708587185474109440",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"23","'Maghiram ako ng pera kagaya kay Marcos.'  - Duterte

https://t.co/gryiEMNHw9

#pilipinas #pilipinasdebates2016 https://t.co/jYL57iVq1u",FALSE,1,NA,2016-03-12 09:31:42,FALSE,NA,"708586255227813888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","xpeanutgalleryx",2,FALSE,FALSE,NA,NA
"24","Tatad to ask SC to make ‘proper decision’ on Grace Poe case | https://t.co/2zPXofDS9L #PHVote#PiliPinasDebates2016 https://t.co/FLMKXKiFWh",FALSE,0,NA,2016-03-12 08:50:10,FALSE,NA,"708575801910767616",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"25","Visayas leg ng #PiliPinasDebates2016, pinalawig ng isang oras. #SuperBalitaSaHaponHeadlines",FALSE,3,NA,2016-03-12 08:39:53,FALSE,NA,"708573214058754048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dzbb",0,FALSE,FALSE,NA,NA
"26","Cayetano: Corruption hurting PH tourism | https://t.co/pmtZxn7OsQ #PHVote#PiliPinasDebates2016 https://t.co/hhc0Xj6ODk",FALSE,0,NA,2016-03-12 08:35:05,FALSE,NA,"708572007407849473",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"27","KUDOS to these young blood journos... !
#PiliPinasDebates2016 #Halalan2016 #BilangPilipino #LabanLeni #RoxasRobredo  https://t.co/PYK5B5O8hL",FALSE,2,NA,2016-03-12 08:24:28,FALSE,NA,"708569333446750208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ardiedawal",0,FALSE,FALSE,NA,NA
"28","Palace mum on Abu Sayaff threat to behead 3 foreign hostages | https://t.co/XiIUJGNNe9 #PHVote#PiliPinasDebates2016 https://t.co/cvr2uhXhQI",FALSE,0,NA,2016-03-12 08:20:01,FALSE,NA,"708568214104485889",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"29","Duterte not a dictator, won’t declare martial law, says son | https://t.co/nrYjWPdUdD #PHVote#PiliPinasDebates2016 https://t.co/kN7J8ZKMdH",FALSE,0,NA,2016-03-12 07:34:54,FALSE,NA,"708556858697515008",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"30","Salonga, the greatest president we never had — Palace exec   | https://t.co/RTzDQ2YbR6 #PHVote#PiliPinasDebates2016 https://t.co/O5quIO90Q4",FALSE,0,NA,2016-03-12 07:04:45,FALSE,NA,"708549273256759298",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"31","5 years after the spark, Syria war at a critical juncture | https://t.co/prPmyzUrhW #PHVote#PiliPinasDebates2016 https://t.co/eJMjvqMPth",FALSE,0,NA,2016-03-12 06:19:32,FALSE,NA,"708537892843335680",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"32","Absolutely #NoToBINAY .@TV5manila let d Filipinos see d real Binay.enough of scripted answers #PiliPinasDebates2016  https://t.co/gyG2o7UHRU",FALSE,0,NA,2016-03-12 06:03:46,FALSE,NA,"708533927191818240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deeglobetrotter",0,FALSE,FALSE,NA,NA
"33","Suspected drug pusher killed in Bohol buy-bust | https://t.co/KPyx3jty5F #PHVote#PiliPinasDebates2016 https://t.co/MlOWCfSm8b",FALSE,0,NA,2016-03-12 05:49:27,FALSE,NA,"708530323546505216",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"34","5.2-magnitude quake jolts northern PH | https://t.co/L9btm9TSGa #PHVote#PiliPinasDebates2016 https://t.co/9SkvGikpBj",FALSE,0,NA,2016-03-12 05:34:23,FALSE,NA,"708526529219670017",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"35","N. Korean submarine missing—reports | https://t.co/p60XrG3c0i #PHVote#PiliPinasDebates2016 https://t.co/DpWhtfCS7w",FALSE,0,NA,2016-03-12 04:49:13,FALSE,NA,"708515165071740928",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"36","Duterte: Cayetano has to work harder | https://t.co/rXqonkCrm1 #PHVote#PiliPinasDebates2016 https://t.co/Nsr0CCiDbk",FALSE,1,NA,2016-03-12 04:19:02,FALSE,NA,"708507569585717249",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",1,FALSE,FALSE,NA,NA
"37","this kind of talk does not convert --- it disgusts.

#phvoteduterte
#PiliPinasDebates2016 #PiliPinas  https://t.co/b7Xo1I9WZe",FALSE,1,NA,2016-03-12 03:57:37,FALSE,NA,"708502178789330944",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","xpeanutgalleryx",1,FALSE,FALSE,NA,NA
"38","#PiliPinasDebates2016
We've been advised to keep the Marshals list private until the names are deemed approved and completed by @TV5manila.",FALSE,2,NA,2016-03-12 03:52:52,FALSE,NA,"708500984620683264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sc_upc",1,FALSE,FALSE,NA,NA
"39","#PHVoteDuterte 

#pilipinas #pilipinasdebates2016
 https://t.co/5QKKYxq623",FALSE,0,NA,2016-03-12 03:39:53,FALSE,NA,"708497715047436288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xpeanutgalleryx",2,FALSE,FALSE,NA,NA
"40","North Korea warns of pre-emptive strikes against the South | https://t.co/KQA8arT9sb #PHVote#PiliPinasDebates2016 https://t.co/X7ZNKUXKEv",FALSE,0,NA,2016-03-12 03:33:53,FALSE,NA,"708496208340226049",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"41","South African teen finds possible MH370 plane debris | https://t.co/RzAUjuYH3U #PHVote#PiliPinasDebates2016 https://t.co/6t7waf6Cwp",FALSE,0,NA,2016-03-12 03:18:49,FALSE,NA,"708492415716306944",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"42","Tutukan ang ikalawang bahagi ng #PiliPinasDebates2016! March 20, 5pm  live sa TV5! #BilangPilipino https://t.co/dQfozGSmW2",FALSE,13,NA,2016-03-12 03:04:15,FALSE,NA,"708488748065886208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trish_roque",12,FALSE,FALSE,NA,NA
"43","#Eleksyon2016: Preparations are underway for the 2nd #PiliPinasDebates2016 that will be held at UP Cebu next week. https://t.co/efyTkk35b3",FALSE,0,NA,2016-03-12 03:02:37,FALSE,NA,"708488336671969280",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","PHHotTrends",0,FALSE,FALSE,NA,NA
"44","#Eleksyon2016: Preparations are underway for the 2nd #PiliPinasDebates2016 that will be held at UP Cebu next week. https://t.co/OnlUPcc825",FALSE,65,NA,2016-03-12 03:01:02,FALSE,NA,"708487941320912897",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","gmanews",36,FALSE,FALSE,NA,NA
"45","Missing Red Cross trainee found dead in Subic Bay | https://t.co/Yq20skfizX #PHVote#PiliPinasDebates2016 https://t.co/5PriCFyGup",FALSE,0,NA,2016-03-12 02:48:44,FALSE,NA,"708484844884365312",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"46","Talagang aabangan ko talaga iyan!! @TV5Manila #PiliPinasDebates2016",FALSE,0,"TV5manila",2016-03-12 02:18:38,FALSE,"708245870785875968","708477269715464192","17122938","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","cjcanonoy27",0,FALSE,FALSE,NA,NA
"47","CDC: Travel OK to high-elevation cities in Zika countries | https://t.co/oL6HQPMayl #PHVote#PiliPinasDebates2016 https://t.co/M6VI8naup1",FALSE,0,NA,2016-03-12 02:18:36,FALSE,NA,"708477259846299648",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"48","#ALDUBPaandarNiDudang . #AlDub
#PiliPinasDebates2016
#24Oras - March 11, 2016 #KMJS11

#BalitangAmianan... https://t.co/ekizgM551Q",FALSE,0,NA,2016-03-12 02:18:00,FALSE,NA,"708477110201888768",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","24OrasAmianan",0,FALSE,FALSE,NA,NA
"49","these are very strong words.

#phvotepoe
#PiliPinasDebates2016 #PiliPinas  https://t.co/pgMZSArMEM",FALSE,3,NA,2016-03-12 02:05:25,FALSE,NA,"708473944081244160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","xpeanutgalleryx",2,FALSE,FALSE,NA,NA
"50","Nancy Reagan, her era and marriage, remembered at funeral | https://t.co/HqVC5TRZ8X #PHVote#PiliPinasDebates2016 https://t.co/CB9pKHPs0U",FALSE,0,NA,2016-03-12 01:48:30,FALSE,NA,"708469686032138240",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"51","#pilipinas #PiliPinasDebates2016 

does he wear a toupee? his bangs look unnatural.  https://t.co/6gnin5i5di",FALSE,1,NA,2016-03-12 01:44:31,FALSE,NA,"708468682150707201",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","xpeanutgalleryx",1,FALSE,FALSE,NA,NA
"52","#pilipinas #pilipinasdebates2016 https://t.co/SIdEyzaEB3",FALSE,0,NA,2016-03-12 01:39:27,FALSE,NA,"708467410357997568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","xpeanutgalleryx",1,FALSE,FALSE,NA,NA
"53","Cebu fire destroys at least 500 homes | https://t.co/Pa679s3zRP #PHVote#PiliPinasDebates2016 https://t.co/2VmobQVEEQ",FALSE,0,NA,2016-03-12 01:18:25,FALSE,NA,"708462114461999104",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"54","Dozens arrested at Trump campaign rally in St. Louis | https://t.co/KXaCATE4Tv #PHVote#PiliPinasDebates2016 https://t.co/uwn6CKFH6q",FALSE,0,NA,2016-03-12 01:03:21,FALSE,NA,"708458321754259456",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"55","Grace Poe camp clarifies stand on coco funds | https://t.co/NZT5qon9zU #PHVote#PiliPinasDebates2016 https://t.co/nIxSihAdI1",FALSE,0,NA,2016-03-12 00:48:17,FALSE,NA,"708454529923026944",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"56","Taxi group protests fare rollback | https://t.co/8X6qRKVQTw #PHVote#PiliPinasDebates2016 https://t.co/KcBYYdvrDm",FALSE,0,NA,2016-03-12 00:33:12,FALSE,NA,"708450735382339584",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"57","Ex-INC minister: They can kill us all, but… | https://t.co/bQuctttZF2 #PHVote#PiliPinasDebates2016 https://t.co/NBg7C2VoEi",FALSE,0,NA,2016-03-12 00:18:07,FALSE,NA,"708446940891971584",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"58","Poe weighs in on Binay graft case, says evidence is strong | https://t.co/puM6OBOxW7 #PHVote#PiliPinasDebates2016 https://t.co/0kVhLzzIAe",FALSE,0,NA,2016-03-12 00:03:03,FALSE,NA,"708443148842704896",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"59","Pray and invoke intercession of 4 nuns killed in Yemen — CBCP | https://t.co/zJvfD9GO8A #PHVote#PiliPinasDebates2016 https://t.co/7g5dcAWU5A",FALSE,0,NA,2016-03-11 23:47:59,FALSE,NA,"708439355174428676",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"60","SC: A Victory for foundlings | https://t.co/T0qEYbfpg7 #PHVote#PiliPinasDebates2016 https://t.co/146oCC8ug6",FALSE,0,NA,2016-03-11 23:32:54,FALSE,NA,"708435560897978369",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"61","Comelec asks SC to reconsider ruling | https://t.co/jvRWDPUqn5 #PHVote#PiliPinasDebates2016 https://t.co/iuu8Uhle3L",FALSE,0,NA,2016-03-11 23:17:50,FALSE,NA,"708431768890712065",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"62","DJ loses ‘Hello Kitty’ collection in burglary | https://t.co/8CwpDtXIbb #PHVote#PiliPinasDebates2016 https://t.co/0yWmiObMqo",FALSE,0,NA,2016-03-11 22:47:45,FALSE,NA,"708424199543455744",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"63","A controversial ruling | https://t.co/ubTBy51MO3 #PHVote#PiliPinasDebates2016 https://t.co/wbIxzShEYK",FALSE,0,NA,2016-03-11 22:32:41,FALSE,NA,"708420406529490945",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"64","People find Leila De Lima not old, plump, grouchy in person | https://t.co/56tye5oP4W #PHVote#PiliPinasDebates2016 https://t.co/grUyrLFFqt",FALSE,0,NA,2016-03-11 21:47:23,FALSE,NA,"708409005568176128",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"65","It’s better for PH to return to 2-party system—Romulo | https://t.co/cnjPVD9glI #PHVote#PiliPinasDebates2016 https://t.co/IiuCvq4YEz",FALSE,0,NA,2016-03-11 20:47:16,FALSE,NA,"708393878399746049",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"66","Senate summons Tan, Go, Deguito | https://t.co/itqWqfqsvQ #PHVote#PiliPinasDebates2016 https://t.co/Np8E2KE9NJ",FALSE,0,NA,2016-03-11 20:32:12,FALSE,NA,"708390087579406336",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"67","Few clues seen in life of man tagged in cleric attack | https://t.co/bgJDotiNsD #PHVote#PiliPinasDebates2016 https://t.co/WlfZV1s2FO",FALSE,0,NA,2016-03-11 20:17:08,FALSE,NA,"708386294682882048",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"68","Iqbal tells PMA cadets BBL casualty of war on terror | https://t.co/uuaaE7ZV7R #PHVote#PiliPinasDebates2016 https://t.co/kDMEJHffEg",FALSE,0,NA,2016-03-11 20:02:03,FALSE,NA,"708382498846220289",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"69","In Panay, martial law victims vow to hound Bongbong Marcos | https://t.co/o3a9a8DYc8 #PHVote#PiliPinasDebates2016 https://t.co/QHM8MVBshs",FALSE,0,NA,2016-03-11 19:46:59,FALSE,NA,"708378706574598144",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"70","Escudero says Aquino role in Roxas bid ‘unfair’ | https://t.co/LNbWqfEJWH #PHVote#PiliPinasDebates2016 https://t.co/SLpB5SpYad",FALSE,0,NA,2016-03-11 19:31:54,FALSE,NA,"708374913334161408",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"71","Sereno, Carpio cross swords on Poe DQ voting results   | https://t.co/0HquRXKLJQ #PHVote#PiliPinasDebates2016 https://t.co/wizcXAAB28",FALSE,0,NA,2016-03-11 19:16:50,FALSE,NA,"708371118944493568",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"72","RCBC bank manager only a scapegoat, lawyer says | https://t.co/3nFQtB9Dz4 #PHVote#PiliPinasDebates2016 https://t.co/86rxS2OJWT",FALSE,0,NA,2016-03-11 18:31:32,FALSE,NA,"708359718041825280",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"73","Miriam vows full implementation of RH law | https://t.co/Me9h9fvzUp #PHVote#PiliPinasDebates2016 https://t.co/P9Un03WPcf",FALSE,0,NA,2016-03-11 18:01:24,FALSE,NA,"708352134329212928",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"74","Duterte vows to give biggest budget slice to education | https://t.co/YK3ygFyZTN #PHVote#PiliPinasDebates2016 https://t.co/T0SrPvYg7e",FALSE,0,NA,2016-03-11 17:31:15,FALSE,NA,"708344550184472577",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"75","US announces arrival of another warship in PHL | https://t.co/6BJmkOYZKo #PHVote#PiliPinasDebates2016 https://t.co/xgJJFC8QEd",FALSE,0,NA,2016-03-11 16:46:03,FALSE,NA,"708333175290724354",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"76","SSS execs’ bonus request ‘immoral, unjust,’ says Colmenares | https://t.co/MShlfCaVlh #PHVote#PiliPinasDebates2016 https://t.co/OA97s0pl6E",FALSE,0,NA,2016-03-11 16:30:59,FALSE,NA,"708329381777674240",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
"77","Ombudsman reveals getting threats for discharging legal duty | https://t.co/hp8QPWBds1 #PHVote#PiliPinasDebates2016 https://t.co/FbF2fcr1Ea",FALSE,0,NA,2016-03-11 15:30:41,FALSE,NA,"708314206974545921",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">PHNews 24x7</a>","phnews24x7",0,FALSE,FALSE,NA,NA
